sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Profile 1;Profile 2;Profile 3
74.445;2606;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;AgentBuyogMain@216;SYAgent@217;Agent1@218;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
74.337;21749;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Agent1@231;SYAgent@232;ConcederNegotiationParty@233;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.269;23928;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@234;Agent1@235;Atlas32016@236;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.507;3113;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@243;Atlas32016@244;Agent1@245;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.998;249;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@246;AgentBuyogMain@247;SYAgent@248;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
122.525;3362;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@249;ConcederNegotiationParty@250;AgentBuyogMain@251;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
167.318;35639;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@255;Agent1@256;ConcederNegotiationParty@257;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.269;60740;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@267;Atlas32016@268;ConcederNegotiationParty@269;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
169.607;4054;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;Agent1@270;AgentBuyogMain@271;Atlas32016@272;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.010;8958;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Agent1@273;ConcederNegotiationParty@274;Atlas32016@275;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.989;902;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@276;Agent1@277;SYAgent@278;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.352;2832;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@279;AgentBuyogMain@280;Atlas32016@281;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.374;2940;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@282;ConcederNegotiationParty@283;AgentBuyogMain@284;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.517;1040;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@285;Agent1@286;Atlas32016@287;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.580;374;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;SYAgent@288;ConcederNegotiationParty@289;Agent1@290;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.529;687;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@291;Atlas32016@292;AgentBuyogMain@293;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.269;24207;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@294;Agent1@295;ConcederNegotiationParty@296;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
179.889;4009;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;AgentBuyogMain@297;Atlas32016@298;Agent1@299;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
160.681;31311;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@300;Agent1@301;SYAgent@302;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.523;428;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@303;AgentBuyogMain@304;Atlas32016@305;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.579;580;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;SYAgent@306;ConcederNegotiationParty@307;Atlas32016@308;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
74.343;33838;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@309;SYAgent@310;ConcederNegotiationParty@311;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.564;538;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@312;AgentBuyogMain@313;Agent1@314;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
160.765;3771;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;AgentBuyogMain@315;Agent1@316;Atlas32016@317;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
169.640;3861;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;Agent1@318;AgentBuyogMain@319;SYAgent@320;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
2.906;1879;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Agent1@321;ConcederNegotiationParty@322;SYAgent@323;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.338;2765;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@324;Agent1@325;AgentBuyogMain@326;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.533;689;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@327;Agent1@328;AgentBuyogMain@329;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
74.341;13957;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@330;SYAgent@331;Agent1@332;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
5.521;647;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@333;SYAgent@334;AgentBuyogMain@335;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
122.498;3325;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Agent1@336;ConcederNegotiationParty@337;AgentBuyogMain@338;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.319;2841;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@339;AgentBuyogMain@340;Agent1@341;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
171.010;33858;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;Agent1@342;Atlas32016@343;ConcederNegotiationParty@344;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.588;189;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;AgentBuyogMain@345;ConcederNegotiationParty@346;Atlas32016@347;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
122.507;3318;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Agent1@348;SYAgent@349;AgentBuyogMain@350;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
90.271;18148;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;SYAgent@351;Atlas32016@352;Agent1@353;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
179.956;3329;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@354;AgentBuyogMain@355;ConcederNegotiationParty@356;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.580;517;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@357;ConcederNegotiationParty@358;Agent1@359;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
179.911;4057;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;AgentBuyogMain@360;Atlas32016@361;ConcederNegotiationParty@362;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.989;985;;180s;Yes;No;3;0.85189;1.00000;0.00000;0.18650;2.85189;ConcederNegotiationParty@363;Atlas32016@364;SYAgent@365;0.8518872228014495;1.0;0.9999999999999999;0.8518872228014495;1.0;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
0.579;577;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;Atlas32016@366;ConcederNegotiationParty@367;SYAgent@368;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
160.780;3822;;180s;Yes;No;3;0.88667;1.00000;0.00000;0.00000;2.88667;AgentBuyogMain@369;Agent1@370;SYAgent@371;1.0;0.8866654291804935;0.9999999999999999;1.0;0.8866654291804935;0.9999999999999999;Bank_Robbery_util1.xml;Bank_Robbery_util3.xml;Bank_Robbery_util6.xml
